pair_id,split,clean_epoch_id,artifact_epoch_id,artifact_type,target_snr_db,method,snr_db,snr_gain_db,rmse,rrmse
647,test,123,emg:123,muscle,5.0,noisy_input,5.0,0.0,132.91248486821294,0.5623413251903491
647,test,123,emg:123,muscle,5.0,wavelet_only,4.724785535675055,-0.2752144643249448,137.191277647905,0.5804445305012172
647,test,123,emg:123,muscle,5.0,hybrid_wavelet_dae,4.675080435930975,-0.3249195640690248,137.9786068566228,0.5837756528636533
648,test,301,emg:301,muscle,5.0,noisy_input,4.999999999999999,0.0,71.33012480377089,0.5623413251903492
648,test,301,emg:301,muscle,5.0,wavelet_only,4.147652192021777,-0.8523478079782221,78.68471466807316,0.6203222949685572
648,test,301,emg:301,muscle,5.0,hybrid_wavelet_dae,4.003039648623895,-0.9969603513761038,80.00571328008841,0.6307365780235618
649,test,549,emg:549,muscle,5.0,noisy_input,5.000000000000001,0.0,129.41690190162612,0.562341325190349
649,test,549,emg:549,muscle,5.0,wavelet_only,4.977092033834673,-0.022907966165328197,129.75867356345728,0.5638263887825274
649,test,549,emg:549,muscle,5.0,hybrid_wavelet_dae,5.148654549097866,0.14865454909786546,127.2208437673484,0.5527990303024409
650,test,508,emg:508,muscle,5.0,noisy_input,5.0,0.0,95.16486581353071,0.5623413251903491
650,test,508,emg:508,muscle,5.0,wavelet_only,5.419427061916178,0.41942706191617773,90.67870024218205,0.5358320008630422
650,test,508,emg:508,muscle,5.0,hybrid_wavelet_dae,5.014731692647909,0.014731692647909078,95.00359835500718,0.561388375217048
651,test,221,emg:221,muscle,5.0,noisy_input,4.999999999999999,0.0,99.2015608444077,0.5623413251903491
651,test,221,emg:221,muscle,5.0,wavelet_only,5.542769832330462,0.542769832330463,93.1922964577964,0.5282767634050123
651,test,221,emg:221,muscle,5.0,hybrid_wavelet_dae,4.684259062567417,-0.31574093743258214,102.87398239407538,0.5831590863557888
652,test,111,emg:111,muscle,5.0,noisy_input,5.0,0.0,133.44303819196932,0.562341325190349
